ShortLabel,ROcc_Hus,Geo
8744ccc4cffffff,0,Hex
8744cc40effffff,0,Hex
8744c538bffffff,10,Hex
8744c3c11ffffff,1,Hex
8744ccc4dffffff,17,Hex
8744cc410ffffff,7,Hex
8744c539bffffff,21,Hex
8744c3c12ffffff,1,Hex
8744ccc4effffff,10,Hex
8744cc411ffffff,49,Hex
8744c3c13ffffff,0,Hex
8744c5600ffffff,1,Hex
8744ccc50ffffff,676,Hex
8744cc412ffffff,33,Hex
8744c3c14ffffff,2,Hex
8744c5601ffffff,3,Hex
8744ccc51ffffff,467,Hex
8744cc413ffffff,67,Hex
8744c3c15ffffff,1,Hex
8744c5602ffffff,3,Hex
8744cc414ffffff,4,Hex
8744ccc52ffffff,798,Hex
8744c3c16ffffff,3,Hex
8744c5603ffffff,2,Hex
8744cc415ffffff,27,Hex
8744ccc53ffffff,664,Hex
8744c3c18ffffff,0,Hex
8744c5605ffffff,4,Hex
8744cc416ffffff,21,Hex
8744ccc54ffffff,568,Hex
8744c3c19ffffff,0,Hex
8744c5608ffffff,18,Hex
8744cc418ffffff,52,Hex
8744ccc55ffffff,34,Hex
8744c3c1affffff,0,Hex
8744c5609ffffff,21,Hex
8744cc419ffffff,39,Hex
8744ccc56ffffff,593,Hex
8744c3c1cffffff,0,Hex
8744c560affffff,0,Hex
8744cc41affffff,97,Hex
8744ccc58ffffff,257,Hex
8744c3c1dffffff,0,Hex
8744c560bffffff,17,Hex
8744cc41bffffff,85,Hex
8744ccc59ffffff,75,Hex
8744c3c1effffff,0,Hex
8744c560cffffff,8,Hex
8744cc41cffffff,6,Hex
8744ccc5affffff,154,Hex
8744c3c20ffffff,0,Hex
8744c560dffffff,20,Hex
8744cc41dffffff,2,Hex
8744ccc5bffffff,78,Hex
8744c3c21ffffff,0,Hex
8744c560effffff,7,Hex
8744ccc5cffffff,137,Hex
8744cc41effffff,76,Hex
8744c3c22ffffff,1,Hex
8744c5610ffffff,2,Hex
8744ccc5dffffff,136,Hex
8744cc420ffffff,1,Hex
8744c3c23ffffff,0,Hex
8744c5611ffffff,5,Hex
8744ccc5effffff,1489,Hex
8744cc421ffffff,0,Hex
8744c5612ffffff,4,Hex
8744c3c24ffffff,0,Hex
8744ccc60ffffff,26,Hex
8744cc422ffffff,10,Hex
8744c5613ffffff,2,Hex
8744c3c25ffffff,0,Hex
8744ccc61ffffff,93,Hex
8744cc423ffffff,3,Hex
8744c5618ffffff,2,Hex
8744c3c26ffffff,1,Hex
8744ccc62ffffff,5,Hex
8744cc424ffffff,16,Hex
8744c5619ffffff,7,Hex
8744c3c28ffffff,0,Hex
8744ccc63ffffff,89,Hex
8744cc425ffffff,7,Hex
8744c3c29ffffff,4,Hex
8744c561affffff,5,Hex
8744ccc64ffffff,7,Hex
8744cc426ffffff,6,Hex
8744c3c2affffff,0,Hex
8744c561bffffff,2,Hex
8744ccc65ffffff,0,Hex
8744cc428ffffff,2,Hex
8744c3c2bffffff,2,Hex
8744c561cffffff,6,Hex
8744ccc66ffffff,2,Hex
8744cc429ffffff,3,Hex
8744c3c2cffffff,0,Hex
8744c561dffffff,9,Hex
8744ccc68ffffff,4,Hex
8744cc42affffff,16,Hex
8744c3c2dffffff,0,Hex
8744c561effffff,7,Hex
8744ccc69ffffff,1,Hex
8744cc42bffffff,26,Hex
8744c3c2effffff,0,Hex
8744c5628ffffff,11,Hex
8744ccc6affffff,3,Hex
8744cc42cffffff,3,Hex
8744c3c30ffffff,1,Hex
8744c5629ffffff,1,Hex
8744ccc6bffffff,3,Hex
8744cc42dffffff,3,Hex
8744c3c31ffffff,0,Hex
8744c562affffff,5,Hex
8744ccc6cffffff,12,Hex
8744cc430ffffff,7,Hex
8744c3c32ffffff,1,Hex
8744c562bffffff,10,Hex
8744ccc6dffffff,5,Hex
8744cc431ffffff,18,Hex
8744c3c33ffffff,0,Hex
8744c562dffffff,5,Hex
8744ccc6effffff,1,Hex
8744cc432ffffff,9,Hex
8744c5640ffffff,8,Hex
8744c3c34ffffff,6,Hex
8744ccc70ffffff,32,Hex
8744cc433ffffff,4,Hex
8744c5641ffffff,27,Hex
8744c3c35ffffff,11,Hex
8744cc434ffffff,8,Hex
8744c5642ffffff,4,Hex
8744ccc71ffffff,29,Hex
8744c3c36ffffff,1,Hex
8744c5643ffffff,8,Hex
8744cc435ffffff,20,Hex
8744ccc72ffffff,19,Hex
8744c5644ffffff,7,Hex
8744c3c40ffffff,1,Hex
8744cc436ffffff,8,Hex
8744ccc73ffffff,9,Hex
8744c5645ffffff,17,Hex
8744c3c41ffffff,5,Hex
8744cc440ffffff,9,Hex
8744ccc74ffffff,37,Hex
8744c5646ffffff,0,Hex
8744c3c42ffffff,0,Hex
8744ccc75ffffff,68,Hex
8744cc441ffffff,0,Hex
8744c5648ffffff,13,Hex
8744c3c43ffffff,2,Hex
8744ccc76ffffff,41,Hex
8744cc443ffffff,2,Hex
8744c5649ffffff,7,Hex
8744c3c44ffffff,2,Hex
8744ccc80ffffff,1089,Hex
8744c564affffff,12,Hex
8744cc444ffffff,2,Hex
8744c3c45ffffff,2,Hex
8744ccc81ffffff,148,Hex
8744c564bffffff,12,Hex
8744cc445ffffff,3,Hex
8744c3c46ffffff,2,Hex
8744ccc82ffffff,591,Hex
8744c564cffffff,13,Hex
8744cc446ffffff,2,Hex
8744c3c48ffffff,4,Hex
8744ccc83ffffff,137,Hex
8744cc448ffffff,0,Hex
8744c564dffffff,21,Hex
8744c3c49ffffff,0,Hex
8744ccc84ffffff,580,Hex
8744cc449ffffff,13,Hex
8744c564effffff,13,Hex
8744c3c4affffff,6,Hex
8744ccc85ffffff,383,Hex
8744cc44affffff,3,Hex
8744c3c4bffffff,0,Hex
8744c5650ffffff,261,Hex
8744ccc86ffffff,663,Hex
8744cc44bffffff,3,Hex
8744c3c4cffffff,4,Hex
8744c5651ffffff,19,Hex
8744ccc88ffffff,56,Hex
8744cc44cffffff,0,Hex
8744c3c4dffffff,1,Hex
8744c5652ffffff,392,Hex
8744ccc8affffff,22,Hex
8744cc44dffffff,19,Hex
8744c3c4effffff,0,Hex
8744c5653ffffff,32,Hex
8744ccc8cffffff,11,Hex
8744cc44effffff,3,Hex
8744c5654ffffff,45,Hex
8744c3c50ffffff,1,Hex
8744ccc8dffffff,0,Hex
8744cc450ffffff,19,Hex
8744c5655ffffff,17,Hex
8744c3c51ffffff,2,Hex
8744ccc8effffff,200,Hex
8744cc451ffffff,5,Hex
8744c5656ffffff,172,Hex
8744c3c52ffffff,3,Hex
8744ccc90ffffff,1414,Hex
8744cc452ffffff,29,Hex
8744c5658ffffff,18,Hex
8744c3c53ffffff,1,Hex
8744ccc91ffffff,655,Hex
8744cc453ffffff,11,Hex
8744c5659ffffff,10,Hex
8744c3c54ffffff,1,Hex
8744ccc92ffffff,136,Hex
8744cc454ffffff,15,Hex
8744c565affffff,80,Hex
8744c3c55ffffff,0,Hex
8744ccc93ffffff,471,Hex
8744c565bffffff,12,Hex
8744cc455ffffff,7,Hex
8744ccc94ffffff,583,Hex
8744c3c56ffffff,0,Hex
8744c565cffffff,7,Hex
8744cc456ffffff,5,Hex
8744c3c58ffffff,5,Hex
8744ccc95ffffff,652,Hex
8744c565dffffff,2,Hex
8744cc458ffffff,6,Hex
8744c3c59ffffff,2,Hex
8744ccc96ffffff,939,Hex
8744c565effffff,18,Hex
8744cc459ffffff,1,Hex
8744c3c5affffff,7,Hex
8744ccc98ffffff,30,Hex
8744c5660ffffff,5,Hex
8744cc45affffff,7,Hex
8744ccc99ffffff,83,Hex
8744c3c5dffffff,4,Hex
8744c5661ffffff,10,Hex
8744cc45bffffff,0,Hex
8744ccc9affffff,461,Hex
8744c3c5effffff,2,Hex
8744cc45cffffff,8,Hex
8744c5662ffffff,2,Hex
8744ccc9bffffff,235,Hex
8744c3c60ffffff,0,Hex
8744cc45dffffff,0,Hex
8744c5663ffffff,6,Hex
8744ccc9cffffff,33,Hex
8744c3c62ffffff,1,Hex
8744cc45effffff,8,Hex
8744c5664ffffff,7,Hex
8744ccc9dffffff,78,Hex
8744c3c63ffffff,0,Hex
8744cc460ffffff,10,Hex
8744c5665ffffff,10,Hex
8744ccc9effffff,536,Hex
8744c3c64ffffff,1,Hex
8744cc461ffffff,3,Hex
8744c5666ffffff,0,Hex
8744ccca0ffffff,883,Hex
8744c3c65ffffff,0,Hex
8744cc462ffffff,6,Hex
8744c5668ffffff,4,Hex
8744ccca1ffffff,501,Hex
8744c3c66ffffff,0,Hex
8744cc463ffffff,5,Hex
8744c5669ffffff,28,Hex
8744ccca2ffffff,758,Hex
8744c3c68ffffff,4,Hex
8744cc464ffffff,11,Hex
8744c566affffff,5,Hex
8744ccca3ffffff,342,Hex
8744c3c69ffffff,0,Hex
8744cc465ffffff,23,Hex
8744c566bffffff,6,Hex
8744c3c6affffff,1,Hex
8744ccca4ffffff,667,Hex
8744cc466ffffff,2,Hex
8744c566cffffff,24,Hex
8744c3c6bffffff,0,Hex
8744ccca5ffffff,282,Hex
8744cc469ffffff,4,Hex
8744c566dffffff,10,Hex
8744c3c6cffffff,3,Hex
8744ccca6ffffff,634,Hex
8744cc46affffff,0,Hex
8744c566effffff,7,Hex
8744c3c6dffffff,1,Hex
8744ccca8ffffff,68,Hex
8744cc46bffffff,8,Hex
8744c5670ffffff,11,Hex
8744c3c6effffff,1,Hex
8744ccca9ffffff,62,Hex
8744cc46cffffff,9,Hex
8744c5671ffffff,15,Hex
8744c3c70ffffff,0,Hex
8744cccaaffffff,96,Hex
8744c5672ffffff,22,Hex
8744cc46dffffff,5,Hex
8744c3c72ffffff,0,Hex
8744cccabffffff,4,Hex
8744c5673ffffff,11,Hex
8744cc46effffff,2,Hex
8744c3c73ffffff,1,Hex
8744cccacffffff,31,Hex
8744c5674ffffff,3,Hex
8744cc470ffffff,15,Hex
8744c3c74ffffff,0,Hex
8744cccadffffff,125,Hex
8744c5675ffffff,2,Hex
8744cc471ffffff,19,Hex
8744c3c75ffffff,1,Hex
8744cccaeffffff,377,Hex
8744c5676ffffff,13,Hex
8744cc472ffffff,11,Hex
8744c3c76ffffff,3,Hex
8744cccb0ffffff,263,Hex
8744c5680ffffff,1,Hex
8744cc473ffffff,14,Hex
8744c3c80ffffff,3,Hex
8744cccb1ffffff,211,Hex
8744c5681ffffff,5,Hex
8744cc474ffffff,15,Hex
8744c3c81ffffff,4,Hex
8744cccb2ffffff,204,Hex
8744c5682ffffff,29,Hex
8744cc475ffffff,11,Hex
8744c3c83ffffff,0,Hex
8744cccb3ffffff,530,Hex
8744c5683ffffff,73,Hex
8744cc476ffffff,20,Hex
8744c3c84ffffff,0,Hex
8744cccb4ffffff,1260,Hex
8744c5684ffffff,2,Hex
8744cc480ffffff,6,Hex
8744c3c85ffffff,0,Hex
8744cccb5ffffff,1947,Hex
8744cc481ffffff,5,Hex
8744c3c88ffffff,0,Hex
8744c5685ffffff,4,Hex
8744cc482ffffff,11,Hex
8744c3c8affffff,1,Hex
8744cccb6ffffff,207,Hex
8744cc483ffffff,2,Hex
8744c3c8bffffff,0,Hex
8744c5686ffffff,3,Hex
8744cc484ffffff,11,Hex
8744c3c8cffffff,0,Hex
8744cccc0ffffff,30,Hex
8744cc485ffffff,2,Hex
8744c3c8dffffff,0,Hex
8744c5688ffffff,0,Hex
8744cccc1ffffff,6,Hex
8744cc486ffffff,6,Hex
8744c3c8effffff,0,Hex
8744c5689ffffff,2,Hex
8744cc488ffffff,20,Hex
8744c3c9dffffff,0,Hex
8744cccc2ffffff,1,Hex
8744c568affffff,95,Hex
8744cc489ffffff,6,Hex
8744c3ca0ffffff,2,Hex
8744cccc3ffffff,12,Hex
8744c568bffffff,5,Hex
8744cc48affffff,21,Hex
8744c3ca2ffffff,0,Hex
8744cccc4ffffff,29,Hex
8744c568cffffff,1,Hex
8744cc48bffffff,1,Hex
8744c3ca3ffffff,0,Hex
8744cccc5ffffff,71,Hex
8744c568dffffff,8,Hex
8744cc48cffffff,9,Hex
8744cccc6ffffff,5,Hex
8744c3ca4ffffff,4,Hex
8744c568effffff,42,Hex
8744cc48dffffff,21,Hex
8744cccc8ffffff,35,Hex
8744c3ca5ffffff,0,Hex
8744c5690ffffff,13,Hex
8744cccc9ffffff,35,Hex
8744cc48effffff,5,Hex
8744c5691ffffff,12,Hex
8744c3ca6ffffff,1,Hex
8744ccccaffffff,0,Hex
8744cc490ffffff,1,Hex
8744c5692ffffff,1,Hex
8744c3ca8ffffff,0,Hex
8744ccccbffffff,7,Hex
8744cc491ffffff,7,Hex
8744c5693ffffff,13,Hex
8744c3ca9ffffff,0,Hex
8744cc492ffffff,10,Hex
8744cccccffffff,30,Hex
8744c5694ffffff,4,Hex
8744c3caaffffff,0,Hex
8744cc493ffffff,22,Hex
8744ccccdffffff,7,Hex
8744c5695ffffff,4,Hex
8744c3cacffffff,0,Hex
8744cc494ffffff,9,Hex
8744cccceffffff,24,Hex
8744c5696ffffff,14,Hex
8744c3cadffffff,0,Hex
8744cc495ffffff,9,Hex
8744cccd0ffffff,23,Hex
8744c5698ffffff,140,Hex
8744c3caeffffff,0,Hex
8744cc496ffffff,8,Hex
8744cccd1ffffff,2,Hex
8744c5699ffffff,154,Hex
8744c3cb1ffffff,2,Hex
8744cc498ffffff,4,Hex
8744cccd2ffffff,8,Hex
8744c3cb5ffffff,1,Hex
8744cc499ffffff,1,Hex
8744c569affffff,12,Hex
8744cccd3ffffff,6,Hex
8744c3cc0ffffff,2,Hex
8744c569bffffff,39,Hex
8744cc49affffff,2,Hex
8744cccd4ffffff,0,Hex
8744c3cc1ffffff,5,Hex
8744c569cffffff,60,Hex
8744cc49cffffff,10,Hex
8744cccd5ffffff,18,Hex
8744c3cc2ffffff,4,Hex
8744c569dffffff,336,Hex
8744cc49dffffff,13,Hex
8744cccd6ffffff,0,Hex
8744c3cc3ffffff,0,Hex
8744cc49effffff,9,Hex
8744c569effffff,13,Hex
8744c3cc4ffffff,0,Hex
8744cc4a0ffffff,28,Hex
8744cccd8ffffff,1,Hex
8744c3cc5ffffff,0,Hex
8744cc4a1ffffff,59,Hex
8744c56a1ffffff,2,Hex
8744c3cc6ffffff,0,Hex
8744cccd9ffffff,3,Hex
8744cc4a2ffffff,4,Hex
8744c56a2ffffff,1,Hex
8744cccdcffffff,0,Hex
8744c3cc8ffffff,3,Hex
8744cc4a3ffffff,1,Hex
8744c56a3ffffff,2,Hex
8744cccddffffff,0,Hex
8744c3cc9ffffff,14,Hex
8744cc4a4ffffff,39,Hex
8744c56a8ffffff,3,Hex
8744cccdeffffff,0,Hex
8744c3ccaffffff,8,Hex
8744cc4a5ffffff,9,Hex
8744c56a9ffffff,0,Hex
8744ccce0ffffff,2,Hex
8744c3ccbffffff,0,Hex
8744cc4a6ffffff,3,Hex
8744c56aaffffff,0,Hex
8744ccce1ffffff,162,Hex
8744c3cccffffff,22,Hex
8744c56abffffff,0,Hex
8744cc4a8ffffff,4,Hex
8744ccce2ffffff,2,Hex
8744c3ccdffffff,177,Hex
8744c56acffffff,3,Hex
8744cc4a9ffffff,249,Hex
8744ccce3ffffff,60,Hex
8744c3cceffffff,15,Hex
8744c56adffffff,1,Hex
8744cc4aaffffff,0,Hex
8744ccce4ffffff,1,Hex
8744c3cd0ffffff,0,Hex
8744c56aeffffff,0,Hex
8744cc4abffffff,12,Hex
8744ccce5ffffff,1,Hex
8744c3cd1ffffff,0,Hex
8744c56b1ffffff,3,Hex
8744cc4acffffff,31,Hex
8744ccce6ffffff,15,Hex
8744c3cd2ffffff,0,Hex
8744c56b3ffffff,3,Hex
8744cc4adffffff,109,Hex
8744ccce8ffffff,59,Hex
8744c3cd3ffffff,0,Hex
8744c56c0ffffff,1,Hex
8744cc4aeffffff,16,Hex
8744ccce9ffffff,21,Hex
8744c3cd5ffffff,1,Hex
8744c56c1ffffff,1,Hex
8744cc4b0ffffff,18,Hex
8744ccceaffffff,9,Hex
8744c3cd6ffffff,1,Hex
8744c56c2ffffff,3,Hex
8744cc4b1ffffff,22,Hex
8744cccebffffff,2,Hex
8744c3cd8ffffff,1,Hex
8744c56c3ffffff,4,Hex
8744cc4b2ffffff,18,Hex
8744cccecffffff,484,Hex
8744c3cd9ffffff,2,Hex
8744c56c4ffffff,10,Hex
8744cccedffffff,304,Hex
8744cc4b3ffffff,15,Hex
8744c3cdaffffff,3,Hex
8744c56c5ffffff,22,Hex
8744ccceeffffff,315,Hex
8744cc4b4ffffff,4,Hex
8744c3cdbffffff,4,Hex
8744c56c6ffffff,4,Hex
8744cccf0ffffff,2,Hex
8744cc4b5ffffff,5,Hex
8744c3cdcffffff,0,Hex
8744c56c8ffffff,4,Hex
8744cc4b6ffffff,7,Hex
8744cccf1ffffff,4,Hex
8744c3cddffffff,0,Hex
8744c56c9ffffff,3,Hex
8744cccf2ffffff,0,Hex
8744cc4c0ffffff,7,Hex
8744c3cdeffffff,0,Hex
8744c56caffffff,7,Hex
8744cccf3ffffff,6,Hex
8744cc4c1ffffff,6,Hex
8744c3ce0ffffff,1,Hex
8744c56cbffffff,3,Hex
8744cccf4ffffff,17,Hex
8744cc4c2ffffff,1,Hex
8744c3ce1ffffff,2,Hex
8744c56ccffffff,2,Hex
8744cccf6ffffff,0,Hex
8744cc4c3ffffff,4,Hex
8744c3ce2ffffff,0,Hex
8744ccd00ffffff,435,Hex
8744c56cdffffff,6,Hex
8744cc4c4ffffff,4,Hex
8744c3ce4ffffff,0,Hex
8744ccd01ffffff,125,Hex
8744c56ceffffff,3,Hex
8744cc4c5ffffff,4,Hex
8744c3ce5ffffff,1,Hex
8744ccd02ffffff,143,Hex
8744c56d0ffffff,14,Hex
8744cc4c6ffffff,14,Hex
8744ccd03ffffff,104,Hex
8744c3ce8ffffff,3,Hex
8744c56d1ffffff,7,Hex
8744cc4c8ffffff,9,Hex
8744ccd04ffffff,789,Hex
8744c3ce9ffffff,1,Hex
8744cc4caffffff,41,Hex
8744c3ceaffffff,0,Hex
8744cc4ccffffff,3,Hex
8744c3cebffffff,1,Hex
8744cc4cdffffff,0,Hex
8744c3cecffffff,4,Hex
8744cc4ceffffff,14,Hex
8744c3cedffffff,3,Hex
8744cc4d0ffffff,0,Hex
8744c3ceeffffff,4,Hex
8744cc4d1ffffff,5,Hex
8744c3cf0ffffff,1,Hex
8744cc4d2ffffff,2,Hex
8744c3cf1ffffff,0,Hex
8744cc4d4ffffff,6,Hex
8744c3cf2ffffff,0,Hex
8744cc4d5ffffff,9,Hex
8744c3cf3ffffff,0,Hex
8744cc4d8ffffff,10,Hex
8744c3cf4ffffff,0,Hex
8744cc4daffffff,8,Hex
8744c3cf5ffffff,0,Hex
8744cc4dcffffff,0,Hex
8744c3cf6ffffff,0,Hex
8744cc4ddffffff,7,Hex
8744c3d00ffffff,0,Hex
8744cc4deffffff,5,Hex
8744c3d01ffffff,0,Hex
8744cc4e0ffffff,15,Hex
8744c3d02ffffff,2,Hex
8744cc4e1ffffff,9,Hex
8744c3d03ffffff,4,Hex
8744cc4e2ffffff,38,Hex
8744c3d04ffffff,0,Hex
8744cc4e3ffffff,2,Hex
8744cc4e4ffffff,29,Hex
8744c3d05ffffff,0,Hex
8744c56d2ffffff,1,Hex
8744ccd05ffffff,350,Hex
8744cc4e5ffffff,12,Hex
8744c3d06ffffff,2,Hex
8744c56d3ffffff,3,Hex
8744ccd06ffffff,501,Hex
8744cc4e6ffffff,26,Hex
8744c3d08ffffff,1,Hex
8744c56d4ffffff,0,Hex
8744ccd08ffffff,73,Hex
8744cc4e8ffffff,4,Hex
8744c3d0affffff,2,Hex
8744c56d5ffffff,10,Hex
8744ccd0affffff,92,Hex
8744cc4e9ffffff,13,Hex
8744c3d0bffffff,0,Hex
8744c56d6ffffff,0,Hex
8744ccd0bffffff,51,Hex
8744cc4eaffffff,2,Hex
8744c3d0dffffff,0,Hex
8744c56d8ffffff,6,Hex
8744ccd0cffffff,80,Hex
8744cc4ebffffff,8,Hex
8744c3d0effffff,1,Hex
8744c56d9ffffff,2,Hex
8744ccd0dffffff,10,Hex
8744cc4ecffffff,8,Hex
8744c56daffffff,4,Hex
8744c3d10ffffff,1,Hex
8744ccd0effffff,86,Hex
8744cc4edffffff,2,Hex
8744c56dbffffff,25,Hex
8744c3d11ffffff,2,Hex
8744ccd10ffffff,58,Hex
8744cc4eeffffff,6,Hex
8744c56dcffffff,1,Hex
8744c3d12ffffff,1,Hex
8744ccd11ffffff,108,Hex
8744cc4f0ffffff,62,Hex
8744c56ddffffff,2,Hex
8744c3d13ffffff,1,Hex
8744ccd12ffffff,78,Hex
8744cc4f1ffffff,20,Hex
8744c56deffffff,7,Hex
8744c3d14ffffff,1,Hex
8744ccd13ffffff,61,Hex
8744cc4f2ffffff,26,Hex
8744c56e0ffffff,7,Hex
8744ccd14ffffff,209,Hex
8744c3d15ffffff,2,Hex
8744c56e1ffffff,57,Hex
8744cc4f3ffffff,11,Hex
8744c3d16ffffff,1,Hex
8744ccd15ffffff,190,Hex
8744c56e2ffffff,7,Hex
8744c3d18ffffff,0,Hex
8744cc4f4ffffff,302,Hex
8744ccd16ffffff,81,Hex
8744c56e3ffffff,9,Hex
8744c3d19ffffff,2,Hex
8744ccd18ffffff,64,Hex
8744cc4f5ffffff,121,Hex
8744c56e4ffffff,10,Hex
8744c3d1affffff,1,Hex
8744ccd19ffffff,126,Hex
8744cc4f6ffffff,18,Hex
8744c56e5ffffff,176,Hex
8744c3d1bffffff,2,Hex
8744ccd1affffff,56,Hex
8744cc500ffffff,0,Hex
8744c56e6ffffff,10,Hex
8744c3d1cffffff,1,Hex
8744ccd1bffffff,59,Hex
8744cc501ffffff,9,Hex
8744c56e8ffffff,4,Hex
8744c3d1dffffff,1,Hex
8744ccd1cffffff,75,Hex
8744cc502ffffff,5,Hex
8744c56e9ffffff,27,Hex
8744c3d1effffff,2,Hex
8744ccd1dffffff,101,Hex
8744cc503ffffff,47,Hex
8744c56eaffffff,4,Hex
8744c3d20ffffff,3,Hex
8744ccd1effffff,129,Hex
8744cc504ffffff,10,Hex
8744c56ebffffff,2,Hex
8744c3d21ffffff,11,Hex
8744ccd20ffffff,118,Hex
8744cc505ffffff,0,Hex
8744c56ecffffff,22,Hex
8744c3d22ffffff,0,Hex
8744ccd21ffffff,70,Hex
8744cc506ffffff,21,Hex
8744c56edffffff,18,Hex
8744c3d23ffffff,2,Hex
8744ccd22ffffff,128,Hex
8744cc508ffffff,10,Hex
8744c56eeffffff,4,Hex
8744c3d24ffffff,3,Hex
8744ccd23ffffff,169,Hex
8744cc509ffffff,34,Hex
8744c56f0ffffff,2,Hex
8744c3d25ffffff,0,Hex
8744ccd24ffffff,213,Hex
8744cc50affffff,14,Hex
8744c56f1ffffff,14,Hex
8744c3d26ffffff,2,Hex
8744ccd25ffffff,123,Hex
8744cc50bffffff,10,Hex
8744c56f2ffffff,5,Hex
8744c3d29ffffff,0,Hex
8744ccd26ffffff,86,Hex
8744c56f3ffffff,5,Hex
8744cc50cffffff,0,Hex
8744c3d2affffff,0,Hex
8744ccd28ffffff,300,Hex
8744c56f4ffffff,8,Hex
8744cc50dffffff,23,Hex
8744c3d2bffffff,0,Hex
8744ccd29ffffff,6,Hex
8744c56f5ffffff,10,Hex
8744cc50effffff,21,Hex
8744c3d2cffffff,2,Hex
8744ccd2affffff,386,Hex
8744c56f6ffffff,1,Hex
8744cc510ffffff,641,Hex
8744ccd2bffffff,85,Hex
8744c3d2dffffff,0,Hex
8744c5748ffffff,5,Hex
8744cc511ffffff,1468,Hex
8744ccd2cffffff,194,Hex
8744c3d2effffff,0,Hex
8744c5749ffffff,10,Hex
8744cc512ffffff,118,Hex
8744ccd2dffffff,37,Hex
8744c3d30ffffff,1,Hex
8744c574affffff,3,Hex
8744cc513ffffff,44,Hex
8744ccd2effffff,518,Hex
8744c3d31ffffff,0,Hex
8744c574bffffff,9,Hex
8744cc514ffffff,573,Hex
8744ccd30ffffff,54,Hex
8744c3d32ffffff,3,Hex
8744c574cffffff,25,Hex
8744cc515ffffff,514,Hex
8744ccd31ffffff,143,Hex
8744c3d33ffffff,1,Hex
8744c574dffffff,32,Hex
8744cc516ffffff,263,Hex
8744ccd32ffffff,581,Hex
8744c3d34ffffff,2,Hex
8744c574effffff,30,Hex
8744cc518ffffff,17,Hex
8744ccd33ffffff,229,Hex
8744c3d35ffffff,1,Hex
8744c5758ffffff,5,Hex
8744cc519ffffff,15,Hex
8744ccd34ffffff,56,Hex
8744c5759ffffff,18,Hex
8744c3d36ffffff,2,Hex
8744cc51affffff,42,Hex
8744ccd35ffffff,66,Hex
8744c575affffff,4,Hex
8744c3d40ffffff,0,Hex
8744cc51bffffff,1,Hex
8744ccd36ffffff,103,Hex
8744c575bffffff,4,Hex
8744c3d41ffffff,0,Hex
8744cc51cffffff,562,Hex
8744ccd43ffffff,1,Hex
8744c575dffffff,6,Hex
8744c3d42ffffff,0,Hex
8744cc51dffffff,8,Hex
8744ccd46ffffff,3,Hex
8744c575effffff,1,Hex
8744c3d43ffffff,1,Hex
8744cc51effffff,90,Hex
8744ccd48ffffff,5,Hex
8744c3d44ffffff,0,Hex
8744cc000ffffff,22,Hex
8744cc520ffffff,7,Hex
8744ccd49ffffff,7,Hex
8744c3d45ffffff,0,Hex
8744cc001ffffff,6,Hex
8744cc521ffffff,4,Hex
8744ccd4affffff,29,Hex
8744c3d46ffffff,0,Hex
8744cc002ffffff,4,Hex
8744ccd4bffffff,27,Hex
8744cc522ffffff,140,Hex
8744c3d48ffffff,25,Hex
8744cc003ffffff,220,Hex
8744ccd4dffffff,10,Hex
8744cc523ffffff,0,Hex
8744cc004ffffff,6,Hex
8744c3d49ffffff,4,Hex
8744ccd4effffff,10,Hex
8744cc524ffffff,12,Hex
8744cc005ffffff,17,Hex
8744c3d4affffff,31,Hex
8744ccd50ffffff,10,Hex
8744cc525ffffff,9,Hex
8744cc006ffffff,11,Hex
8744c3d4bffffff,9,Hex
8744cc526ffffff,83,Hex
8744c3d4cffffff,1,Hex
8744cc528ffffff,1,Hex
8744c3d4dffffff,3,Hex
8744cc52affffff,2,Hex
8744c3d4effffff,0,Hex
8744cc52bffffff,0,Hex
8744c3d50ffffff,0,Hex
8744cc52cffffff,12,Hex
8744c3d51ffffff,0,Hex
8744cc52dffffff,0,Hex
8744c3d52ffffff,3,Hex
8744cc52effffff,0,Hex
8744c3d53ffffff,1,Hex
8744cc530ffffff,667,Hex
8744c3d54ffffff,0,Hex
8744cc531ffffff,97,Hex
8744c3d55ffffff,0,Hex
8744cc532ffffff,94,Hex
8744c3d56ffffff,0,Hex
8744cc533ffffff,403,Hex
8744c3d58ffffff,0,Hex
8744cc534ffffff,585,Hex
8744c3d59ffffff,1,Hex
8744cc535ffffff,333,Hex
8744c3d5affffff,0,Hex
8744cc536ffffff,442,Hex
8744c3d5bffffff,1,Hex
8744cc540ffffff,3,Hex
8744c3d5cffffff,0,Hex
8744cc543ffffff,3,Hex
8744c3d5dffffff,2,Hex
8744cc544ffffff,17,Hex
8744cc546ffffff,3,Hex
8744ccd51ffffff,2,Hex
8744c3d5effffff,1,Hex
8744cc548ffffff,30,Hex
8744cc008ffffff,125,Hex
8744c3d61ffffff,1,Hex
8744ccd52ffffff,55,Hex
8744cc549ffffff,5,Hex
8744cc009ffffff,5,Hex
8744ccd53ffffff,17,Hex
8744c3d62ffffff,2,Hex
8744cc54affffff,12,Hex
8744cc00affffff,421,Hex
8744c3d63ffffff,0,Hex
8744cc54bffffff,75,Hex
8744ccd54ffffff,13,Hex
8744cc00bffffff,82,Hex
8744c3d64ffffff,0,Hex
8744cc54cffffff,8,Hex
8744ccd55ffffff,15,Hex
8744cc00cffffff,4,Hex
8744c3d66ffffff,0,Hex
8744cc54dffffff,1,Hex
